text,label
@USER Disappointed in Taylor. Serena was wrong. don’t use your gender to be disrespectful. Serena should apologize to the winner &amp; ref,TIN
#TheFeralLeft #Liberals continue to #Infiltrate #Indoctrinate kid shows. Don't hire these mentally ill #Hemorrhoids URL,TIN
@USER @USER @USER @USER @USER Liberals don't address. They insult and attack.,TIN
@USER @USER @USER She probably did not think it would get this far. I hope the little sleaze does not go to the hearing and I hope if she does that they will prove what a liar conniving witch she and the rest of the Liberals are.,TIN
@USER Damn I felt this shit. Why you so loud lol,TIN
@USER Your so correct! Liberals r so easy to figure out! Make America great again  Get rid of All liberal Woman,TIN
@USER @USER @USER Says the little commie thot. I bet that $20 is more than your hourly rate,TIN
@USER *click*  FUCK YOU!!,TIN
@USER Poor old Rudy he is as full of shit as a Christmas Goose.,TIN
@USER  My. Arms. Wasn't. That. Big! N. Neither. Was. My. Boobs! They. Are. Now! From. Them. Injecting. Fat! Into. My. Body!,TIN
@USER I am definitely for antifa members getting themselves killed.,TIN
@USER And I will never watch your movies again because you are a maniac!,TIN
@USER Yeah my exact thoughts here. Real uphill climb tho to get people to stop saying dumb shit on the internet.,TIN
&amp; terroism &amp; starvation &amp; Flint &amp; poverty &amp; climate change &amp; global warming &amp; sex trafficking &amp; bullying &amp; body shaming &amp; police brutality &amp; feminism &amp; gun control &amp; marches &amp; protests,TIN
@USER Who the fuck are you?,TIN
@USER @USER I would name my dogs breed but I have no fucking clue what he is,TIN
"@USER Well remember how the cops in San Jose stood down"" and watched as antifa thugs armed with bats,bottles &amp; pepper spray attacked Trump rally goers?  They were ""just following orders"".  That's what most soldiers &amp; cops do. Soldiers follow orders &amp; cops protect their paycheck.  SAD.""",TIN
@USER @USER Right!!! Politics has no place in anyone's reproductive organs OR their sex lives!!!!,TIN
@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.,TIN
@USER How about just F*!k her @USER she is an instigating big mouth bitc* &amp; so is her evil friend. @USER MY OPINION!!! #teamtani,TIN
@USER @USER Liberals don't give a rats ass but having power!! Period!! They cry over everything that doesn't go their way,TIN
@USER @USER Nope. It's clear and you are lying. Also every accusation against known child molester #RoyMoore was true. Conservatives love (R)apists.,TIN
@USER Bernie! You have been in Congress how long? Now that you are getting closer to your death bed since you are old as dirt.. Why a concern now? How many bills did you try to write or endorse before you decided to run for POTUS? Do tell!!!,TIN
@USER And how is the investigation  against your son the antifa  Terrorist going,TIN
@USER He is NUTS!!!!,TIN
@USER @USER Excuse me? They got what they had before the hurricane.  Expecting tract houses when you had lean to's and expecting honorable people likeTrump with the corruption they continue to vote in?!? Wake up.  He is flushing the swamp here and they need to flush their swamp there.,TIN
@USER @USER achichincle lamebotas!,TIN
@USER It’s like that mother with the spoiled rotten bad as heck kid. She still loves that brat and when bad things happen to him because he is a brat and deserves it-she still sympathizes with her child. Norm should realize when your livelihood depends on....,TIN
@USER @USER Good Arrest them all!  Arrest the crazy NDP leader @USER as well.  She is Having her lil minions take a fall for her! She planned this! Will she be paying their Legal fees? I think not! The immaturity level of this goverment party is disgusting!!!,TIN
@USER Because Gutierrez is corrupt and so are the unions there.,TIN
@USER This (confirmation) is a done deal.  He said she said and she’s a leftist Antifa nobody.,TIN
"@USER @USER Antifa otherwise known as NAZI Brownshirts""  I never thought of that comparison before, lol.  It's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say, lol.""",TIN
"@USER @USER @USER @USER @USER with the caption so much for the tolerant left"" ... yup you fit the description of ANTIFA . I suspect you are not a threat as I doubt you can attack any reporters from your mom's basement.""",TIN
"@USER This C is back? Liberals are shortsighted aka stupid.  Crying Wolf"" is a ""favor"" to all of those past and future victims of rape and assault?  Like I said, stupid.""",TIN
@USER The presumption of innocence only applies to Lefist Liberals. You are guilty from the get go if you're a Conservative.,TIN
@USER  Poor Baby.  This is why you and your entire network CAN NOT be trusted.  The only people still watching CNN are brainwashed liberals and demonrats. URL,TIN
@USER Than we wonder why the Dems. are blooming idiots here is a fine example. How to teach your kid to be a vulgar protester. Way to go Dems. this kid will grow up to become President of Antifa.,TIN
@USER @USER That is why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome,TIN
@USER This lies how she got the key ! Why she don’t admit she was in date or maybe had NSA with ? she is married ? What is true story ! BS ! Ok we all respct police officer but her story and excuse full of shit ! Please post her photo ! Let see how fat she is !,TIN
Ain’t got shit  done today,TIN
@USER 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit,TIN
@USER @USER Who appointed you the spokesman for the people at Lake Norman. I Guess you interviewed every person at the lake and it a unanimous poll against President Trump. NOT LIKELY. You are like most liberals who try to speak for everybody,TIN
@USER So much ass tho,UNT
@USER ME BITCH I WILL,TIN
100% TRUE! and she is stupid as well! URL,UNT
@USER @USER When the abuser projects... Look in the mirror Mark - you are crazy &amp; angry.,TIN
@USER @USER who really cares about any of this wack ass beef???😂💀,UNT
@USER Better hurry she is pretty old,TIN
@USER @USER If this yutz was any dumber she'd have to be watered twice a week!,TIN
@USER @USER @USER @USER @USER I think #AltRight is going to burn their jeans next ...  URL,TIN
@USER @USER You are the In educated twat! That speed crap and can’t read obviously🤒!,TIN
@USER @USER I am Canadian  .. Live in the us and am ex 🇨🇦 special forces. I've handled everything from a bb gun to 155 mm howitzer (😁😁) and tow missles and anti tank weapons.   the US (lack of) gun control is by far the fucking stupidest part of this country!   Too many morons with guns,TIN
@USER Elon sometimes opens his mouth only to replace one foot with the other,TIN
@USER Today Collins is back with another excuse to vote yes.  It's all disgusting. Every GOP rep can see what he is.  They won't stop working against the common man.  @USER @USER @USER @USER @USER @USER @USER @USER,TIN
@USER Deep corruption in the Puerto Rican government is the cause for the ppls misery. Billions sent &amp; you don’t have the foresight to harden &amp; secure the power system on an island that will most likely get hit again. This is the Puerto Rican’s government ms fault.,TIN
"2/5 Basic argument: Canada passed gun laws, but ALL gun crime did not stop. Therefore.... gun regulation is ineffective. Only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate Gary Mauser.""",TIN
@USER Liberals: Anderson Cooper is gay which by default means he can never do wrong.  Also liberals: Trump Jr is a pos because of who is Dad is.,TIN
@USER @USER She doesn’t remember her clothes or his clothes or the house or how she got there or what songs they were playing or what exact date. This is nothing but weaponizing me too with false accusations for ulterior motives. But if Fiberals can defend #antifa terrorists this is nothing.,TIN
@USER It isn't so much that liberals are ignorant. It's just that they know so many things that aren't so.”  ― Ronald Reagan URL,TIN
@USER @USER Why don't they want health care? Why do they want rich people to pay less taxes? Why don't they care about the deficit? Why don't they want any gun control? Why are they so afraid of immigrants? Why are they so full of hate when they control all branches of government? Why???,TIN
"@USER if the reason for Farakans illegal values are because he is black or Muslim, that would be a reason to detest him. I believe his illegal values are simply a result of bad character, like his supporters!""",TIN
@USER Disgusting Liberals have no shame!!!,TIN
.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?,TIN
@USER I tried to remember? I don’t under your joke. I lobe conservatives like yourself because your so inept.,TIN
@USER @USER We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump 👎Nov is going to be red 👍🇺🇸,TIN
@USER Doug Ford should in no way think that he has carte blanche to make whatever changes benefit him personally and satisfy his need for vengeance against the people of Toronto.  Shame.   What he is doing is not democracy.,TIN
